,classe,grid_name,year,area_ha
15026,33,SB-19-Z-B,2022,5667.097494079423
15320,3,SB-19-Z-B,2023,1835681.6485696079
15830,11,SB-19-Z-B,2023,22.828290887451168
16114,12,SB-19-Z-B,2023,2.0419958984375004
16405,15,SB-19-Z-B,2023,805.1680034423839
17207,33,SB-19-Z-B,2023,5495.163328621042
148,3,SB-19-Z-C,2016,1831268.1748724342
665,11,SB-19-Z-C,2016,193.82944309082032
955,12,SB-19-Z-C,2016,24.47449707641601
1244,15,SB-19-Z-C,2016,470.34274776898405
2002,33,SB-19-Z-C,2016,6351.455961419193
2296,3,SB-19-Z-C,2017,1831218.3046107336
2813,11,SB-19-Z-C,2017,192.4990460327149
3102,12,SB-19-Z-C,2017,16.93761143188476
3392,15,SB-19-Z-C,2017,469.7256175382713
4152,33,SB-19-Z-C,2017,6410.810636054392
4446,3,SB-19-Z-C,2018,1831218.4772741094
4963,11,SB-19-Z-C,2018,209.0800223510742
5254,12,SB-19-Z-C,2018,18.79957509155273
5543,15,SB-19-Z-C,2018,494.8156832548242
6302,33,SB-19-Z-C,2018,6367.104966983727
6596,3,SB-19-Z-C,2019,1831218.3404599053
7113,11,SB-19-Z-C,2019,248.46038952636712
7403,12,SB-19-Z-C,2019,18.977375280761716
7694,15,SB-19-Z-C,2019,583.4682680509662
8456,33,SB-19-Z-C,2019,6239.031029028661
8750,3,SB-19-Z-C,2020,1831016.320730068
9271,11,SB-19-Z-C,2020,245.1709107666016
9563,12,SB-19-Z-C,2020,24.29722779541015
9853,15,SB-19-Z-C,2020,783.1060372842221
10627,33,SB-19-Z-C,2020,6239.382615881698
10921,3,SB-19-Z-C,2021,1830506.255397793
11447,11,SB-19-Z-C,2021,203.49613795166016
11738,12,SB-19-Z-C,2021,37.4205391418457
12029,15,SB-19-Z-C,2021,1068.5329279181967
12826,33,SB-19-Z-C,2021,6492.572518997642
13120,3,SB-19-Z-C,2022,1829847.0769154222
13644,11,SB-19-Z-C,2022,257.93957651977536
13932,12,SB-19-Z-C,2022,25.80449774780273
14224,15,SB-19-Z-C,2022,1434.7148651679531
15027,33,SB-19-Z-C,2022,6742.741666944199
15321,3,SB-19-Z-C,2023,1829205.644785605
15831,11,SB-19-Z-C,2023,526.7763273755598
16115,12,SB-19-Z-C,2023,22.07969486083984
16406,15,SB-19-Z-C,2023,1789.007203296614
17208,33,SB-19-Z-C,2023,6764.769510657819
149,3,SB-19-Z-D,2016,1800935.1390892272
391,4,SB-19-Z-D,2016,15.330358312988285
666,11,SB-19-Z-D,2016,6787.892615658973
956,12,SB-19-Z-D,2016,189.3884067749024
1245,15,SB-19-Z-D,2016,11309.637345764491
1712,25,SB-19-Z-D,2016,277.62045881958113
2003,33,SB-19-Z-D,2016,18793.26924774671
2297,3,SB-19-Z-D,2017,1800579.4224279106
2539,4,SB-19-Z-D,2017,16.482326531982434
2814,11,SB-19-Z-D,2017,5727.970219898951
3103,12,SB-19-Z-D,2017,124.1690142761231
3393,15,SB-19-Z-D,2017,11288.620745276146
3861,25,SB-19-Z-D,2017,276.8230139587414
4153,33,SB-19-Z-D,2017,20294.789774444427
4447,3,SB-19-Z-D,2018,1800464.392317857
4689,4,SB-19-Z-D,2018,16.03925451660156
4964,11,SB-19-Z-D,2018,6429.301276748986
5255,12,SB-19-Z-D,2018,154.92016072998055
5544,15,SB-19-Z-D,2018,11283.54623988677
6012,25,SB-19-Z-D,2018,278.59399500122186
6303,33,SB-19-Z-D,2018,19681.48427755699
6597,3,SB-19-Z-D,2019,1799159.6339253427
6838,4,SB-19-Z-D,2019,17.368442126464842
7114,11,SB-19-Z-D,2019,6103.972212658355
7404,12,SB-19-Z-D,2019,128.5986269470216
7695,15,SB-19-Z-D,2019,12279.169282183866
8166,25,SB-19-Z-D,2019,269.4659106384289
8457,33,SB-19-Z-D,2019,20350.06912241563
8751,3,SB-19-Z-D,2020,1797300.8173261033
8994,4,SB-19-Z-D,2020,15.15296502075195
9272,11,SB-19-Z-D,2020,6531.183513668725
9564,12,SB-19-Z-D,2020,246.10843057861348
9854,15,SB-19-Z-D,2020,14260.649762226289
10334,25,SB-19-Z-D,2020,284.53164996338006
10628,33,SB-19-Z-D,2020,19669.83387474264
10922,3,SB-19-Z-D,2021,1792640.6646512093
11169,4,SB-19-Z-D,2021,10.456420404052736
11448,11,SB-19-Z-D,2021,6671.5361778682445
11739,12,SB-19-Z-D,2021,169.09635316162115
12030,15,SB-19-Z-D,2021,18201.80786366561
12524,25,SB-19-Z-D,2021,266.2754469299329
12827,33,SB-19-Z-D,2021,20348.44060907775
13121,3,SB-19-Z-D,2022,1790521.982463134
13367,4,SB-19-Z-D,2022,6.025683471679681
13645,11,SB-19-Z-D,2022,6329.289723169503
13933,12,SB-19-Z-D,2022,138.52434193115238
14225,15,SB-19-Z-D,2022,19838.65406124328
14720,25,SB-19-Z-D,2022,291.09011843872196
15028,33,SB-19-Z-D,2022,21182.711130895965
15322,3,SB-19-Z-D,2023,1789213.751459509
15565,4,SB-19-Z-D,2023,4.873540911865234
15832,11,SB-19-Z-D,2023,7083.879389804784
16116,12,SB-19-Z-D,2023,105.12840354003906
16407,15,SB-19-Z-D,2023,20870.81836768185
16900,25,SB-19-Z-D,2023,374.78470395414735
17209,33,SB-19-Z-D,2023,20655.041656855698
150,3,SB-20-V-A,2016,1840327.1946811099
667,11,SB-20-V-A,2016,179.1635077979955
957,12,SB-20-V-A,2016,31.091055017089825
1246,15,SB-20-V-A,2016,372.0838197290993
1713,25,SB-20-V-A,2016,183.5112255859371
2004,33,SB-20-V-A,2016,6595.783382956705
2298,3,SB-20-V-A,2017,1840309.7902062275
2815,11,SB-20-V-A,2017,185.00498085432477
3104,12,SB-20-V-A,2017,31.001981884765605
3394,15,SB-20-V-A,2017,335.7053445215799
3862,25,SB-20-V-A,2017,183.06579505004845
4154,33,SB-20-V-A,2017,6644.259363660333
4448,3,SB-20-V-A,2018,1840312.458524833
4965,11,SB-20-V-A,2018,200.0263117713838
5256,12,SB-20-V-A,2018,33.943977154540995
5545,15,SB-20-V-A,2018,280.2566085291484
6013,25,SB-20-V-A,2018,183.4221413146969
6304,33,SB-20-V-A,2018,6678.72010859609
6598,3,SB-20-V-A,2019,1840313.2373034337
7115,11,SB-20-V-A,2019,168.01672948378632
7405,12,SB-20-V-A,2019,31.358820495605453
7696,15,SB-20-V-A,2019,272.7679471460918
8167,25,SB-20-V-A,2019,182.88765323486285
8458,33,SB-20-V-A,2019,6720.5592184044335
8752,3,SB-20-V-A,2020,1840303.4242848016
9273,11,SB-20-V-A,2020,193.72730258272065
9565,12,SB-20-V-A,2020,31.002319006347637
9855,15,SB-20-V-A,2020,427.5448186487781
10335,25,SB-20-V-A,2020,183.51122521362265
10629,33,SB-20-V-A,2020,6549.617721942801
10923,3,SB-20-V-A,2021,1839981.1935704653
11449,11,SB-20-V-A,2021,200.59193326509364
11740,12,SB-20-V-A,2021,35.10201315917966
12031,15,SB-20-V-A,2021,800.8718308741204
12525,25,SB-20-V-A,2021,182.70946894531207
12828,33,SB-20-V-A,2021,6488.358855488414
13122,3,SB-20-V-A,2022,1839697.681054676
13646,11,SB-20-V-A,2022,216.0764607032684
13934,12,SB-20-V-A,2022,35.54579862670896
14226,15,SB-20-V-A,2022,838.4881350184072
14721,25,SB-20-V-A,2022,182.97673798828083
15029,33,SB-20-V-A,2022,6718.059485183667
15323,3,SB-20-V-A,2023,1839813.0939945967
15833,11,SB-20-V-A,2023,295.72581455078125
16117,12,SB-20-V-A,2023,21.38063074951173
16408,15,SB-20-V-A,2023,1024.9923191736802
16901,25,SB-20-V-A,2023,183.6893991516109
17210,33,SB-20-V-A,2023,6349.945513977029
151,3,SB-20-V-B,2016,1708574.3980889656
668,11,SB-20-V-B,2016,14998.39672202207
958,12,SB-20-V-B,2016,595.4518520693318
1247,15,SB-20-V-B,2016,3965.9862296839774
1714,25,SB-20-V-B,2016,872.3955507751565
2005,33,SB-20-V-B,2016,118681.84255133322
2299,3,SB-20-V-B,2017,1708742.7197607185
2816,11,SB-20-V-B,2017,16735.766787465323
3105,12,SB-20-V-B,2017,974.9713284291498
3395,15,SB-20-V-B,2017,4133.22487651141
3863,25,SB-20-V-B,2017,874.5356820312597
4155,33,SB-20-V-B,2017,116227.25255969564
4449,3,SB-20-V-B,2018,1708733.1026271088
4966,11,SB-20-V-B,2018,14699.387211455156
5257,12,SB-20-V-B,2018,647.6891518300289
5546,15,SB-20-V-B,2018,3961.706168471831
6014,25,SB-20-V-B,2018,877.5676327819922
6305,33,SB-20-V-B,2018,118769.01820319914
6599,3,SB-20-V-B,2019,1708519.8504797146
7116,11,SB-20-V-B,2019,15506.478543339636
7406,12,SB-20-V-B,2019,735.4158969533231
7697,15,SB-20-V-B,2019,4134.318648874479
8168,25,SB-20-V-B,2019,876.586609899912
8459,33,SB-20-V-B,2019,117915.8208069604
8753,3,SB-20-V-B,2020,1707852.477280297
9274,11,SB-20-V-B,2020,19190.85003363349
9566,12,SB-20-V-B,2020,1096.3667553774465
9856,15,SB-20-V-B,2020,4494.307444034391
10336,25,SB-20-V-B,2020,881.2236989318945
10630,33,SB-20-V-B,2020,114173.51328970357
10924,3,SB-20-V-B,2021,1706719.3404661291
11450,11,SB-20-V-B,2021,14111.207251418433
11741,12,SB-20-V-B,2021,848.9142541045802
12032,15,SB-20-V-B,2021,4831.823172814746
12526,25,SB-20-V-B,2021,893.350994293219
12829,33,SB-20-V-B,2021,120284.1915306574
13123,3,SB-20-V-B,2022,1705855.1677279277
13647,11,SB-20-V-B,2022,10981.421833068269
13935,12,SB-20-V-B,2022,874.670741842377
14227,15,SB-20-V-B,2022,5168.4723971215935
14722,25,SB-20-V-B,2022,898.4340420776432
15030,33,SB-20-V-B,2022,123910.66092737883
15324,3,SB-20-V-B,2023,1706226.8326006779
15834,11,SB-20-V-B,2023,11214.166244598931
16118,12,SB-20-V-B,2023,931.6748100036648
16409,15,SB-20-V-B,2023,7081.464816739925
16902,25,SB-20-V-B,2023,905.5678020019574
17211,33,SB-20-V-B,2023,121329.12139539565
152,3,SB-20-V-C,2016,1818319.8132803035
669,11,SB-20-V-C,2016,13257.134077660508
959,12,SB-20-V-C,2016,84.2366614767875
1248,15,SB-20-V-C,2016,355.8155445116459
2006,33,SB-20-V-C,2016,13113.073272453228
2300,3,SB-20-V-C,2017,1818349.5340470367
2817,11,SB-20-V-C,2017,13536.3058762244
3106,12,SB-20-V-C,2017,85.9120417132449
3396,15,SB-20-V-C,2017,344.878336192554
4156,33,SB-20-V-C,2017,12813.44253524002
4450,3,SB-20-V-C,2018,1818291.8006089737
4967,11,SB-20-V-C,2018,13475.493693916727
5258,12,SB-20-V-C,2018,90.99625383518594
5547,15,SB-20-V-C,2018,474.36287501091465
6306,33,SB-20-V-C,2018,12797.41940466647
6600,3,SB-20-V-C,2019,1818064.4703812634
7117,11,SB-20-V-C,2019,13663.28846621731
7407,12,SB-20-V-C,2019,88.95025045383831
7698,15,SB-20-V-C,2019,495.0843213488061
8460,33,SB-20-V-C,2019,12818.279417119327
8754,3,SB-20-V-C,2020,1817932.4313975296
9275,11,SB-20-V-C,2020,13771.897667520325
9567,12,SB-20-V-C,2020,86.90595721653362
9857,15,SB-20-V-C,2020,470.6343841967053
10631,33,SB-20-V-C,2020,12868.203429938285
10925,3,SB-20-V-C,2021,1817897.8127034286
11451,11,SB-20-V-C,2021,13777.38190872069
11742,12,SB-20-V-C,2021,91.24922285948512
12033,15,SB-20-V-C,2021,524.182736595387
12830,33,SB-20-V-C,2021,12839.44626479463
13124,3,SB-20-V-C,2022,1817707.0338576734
13648,11,SB-20-V-C,2022,13365.874471082165
13936,12,SB-20-V-C,2022,93.75299375828162
14228,15,SB-20-V-C,2022,568.1192357042736
15031,33,SB-20-V-C,2022,13395.292278177812
15325,3,SB-20-V-C,2023,1820385.2345584687
15835,11,SB-20-V-C,2023,10749.706207839465
16119,12,SB-20-V-C,2023,92.32931429050818
16410,15,SB-20-V-C,2023,667.8352072370462
17212,33,SB-20-V-C,2023,13234.967548554465
153,3,SB-20-V-D,2016,1740822.4185316241
670,11,SB-20-V-D,2016,41696.57580032602
960,12,SB-20-V-D,2016,135.8043323668715
1249,15,SB-20-V-D,2016,2547.8368617052643
1715,25,SB-20-V-D,2016,163.1860834777822
2007,33,SB-20-V-D,2016,59764.26487132747
2301,3,SB-20-V-D,2017,1741074.4734574696
2818,11,SB-20-V-D,2017,43348.37717929737
3107,12,SB-20-V-D,2017,110.67525499877924
3397,15,SB-20-V-D,2017,2854.387046805602
3864,25,SB-20-V-D,2017,163.27506171264542
4157,33,SB-20-V-D,2017,57578.8984805368
4451,3,SB-20-V-D,2018,1740967.8516546045
4968,11,SB-20-V-D,2018,44532.27166019607
5259,12,SB-20-V-D,2018,239.23593360595683
5548,15,SB-20-V-D,2018,3088.0732491687736
6015,25,SB-20-V-D,2018,163.80874590454
6307,33,SB-20-V-D,2018,56138.93426417111
6601,3,SB-20-V-D,2019,1740707.8002690733
7118,11,SB-20-V-D,2019,41428.47460808446
7408,12,SB-20-V-D,2019,95.80930426635744
7699,15,SB-20-V-D,2019,2953.2133842846474
8169,25,SB-20-V-D,2019,162.4742149658193
8461,33,SB-20-V-D,2019,59782.40372697948
8755,3,SB-20-V-D,2020,1740019.9090710261
9276,11,SB-20-V-D,2020,41900.67887381854
9568,12,SB-20-V-D,2020,123.92955764160156
9858,15,SB-20-V-D,2020,3338.7598731313465
10337,25,SB-20-V-D,2020,164.25340616454977
10632,33,SB-20-V-D,2020,59582.555699051336
10926,3,SB-20-V-D,2021,1738800.265870222
11452,11,SB-20-V-D,2021,44110.036289390606
11743,12,SB-20-V-D,2021,206.83706677856432
12034,15,SB-20-V-D,2021,4256.758873022154
12250,18,SB-20-V-D,2021,0.0889780334472656
12527,25,SB-20-V-D,2021,166.0329474853505
12831,33,SB-20-V-D,2021,57590.15548272892
13125,3,SB-20-V-D,2022,1737640.3786372286
13649,11,SB-20-V-D,2022,41030.65926736328
13937,12,SB-20-V-D,2022,140.66004940393776
14229,15,SB-20-V-D,2022,4662.008371023218
14444,18,SB-20-V-D,2022,0.0889780334472656
14723,25,SB-20-V-D,2022,169.68045802612198
15032,33,SB-20-V-D,2022,61486.69974658429
15326,3,SB-20-V-D,2023,1742877.423176609
15836,11,SB-20-V-D,2023,35367.81473894169
16120,12,SB-20-V-D,2023,102.9197614685058
16411,15,SB-20-V-D,2023,6472.956073382664
16903,25,SB-20-V-D,2023,198.06286138305563
17213,33,SB-20-V-D,2023,60110.99889587356
154,3,SB-20-X-A,2016,1669120.4374485016
392,4,SB-20-X-A,2016,2.0485694519042967
671,11,SB-20-X-A,2016,46477.71450180887
961,12,SB-20-X-A,2016,762.9502324909023
1250,15,SB-20-X-A,2016,4578.398501118849
2008,33,SB-20-X-A,2016,126747.1893468662
2302,3,SB-20-X-A,2017,1669076.6421352592
2540,4,SB-20-X-A,2017,1.6032299377441406
2819,11,SB-20-X-A,2017,44338.42422326375
3108,12,SB-20-X-A,2017,680.2816233426188
3398,15,SB-20-X-A,2017,4622.680159224271
4158,33,SB-20-X-A,2017,128969.10722920974
4452,3,SB-20-X-A,2018,1669225.2431194293
4690,4,SB-20-X-A,2018,0.0890685791015625
4969,11,SB-20-X-A,2018,38422.16325886442
5260,12,SB-20-X-A,2018,169.73159895019535
5549,15,SB-20-X-A,2018,4087.647539099116
6308,33,SB-20-X-A,2018,135783.77494866436
6602,3,SB-20-X-A,2019,1668088.305166831
6839,4,SB-20-X-A,2019,0.0890685791015625
7119,11,SB-20-X-A,2019,40133.021411404974
7409,12,SB-20-X-A,2019,286.31133193591546
7700,15,SB-20-X-A,2019,4405.9359726892735
8462,33,SB-20-X-A,2019,134775.07564880655
8756,3,SB-20-X-A,2020,1667669.6351010476
8995,4,SB-20-X-A,2020,0.0890685791015625
9277,11,SB-20-X-A,2020,45417.05761032957
9569,12,SB-20-X-A,2020,402.3780020568848
9859,15,SB-20-X-A,2020,5038.240379415354
10633,33,SB-20-X-A,2020,129161.33843881168
10927,3,SB-20-X-A,2021,1666912.8501437358
11170,4,SB-20-X-A,2021,0.0890685791015625
11453,11,SB-20-X-A,2021,48309.14632750608
11744,12,SB-20-X-A,2021,966.7180205951524
12035,15,SB-20-X-A,2021,5490.163811886936
12832,33,SB-20-X-A,2021,126009.86029548469
13126,3,SB-20-X-A,2022,1666150.830472737
13650,11,SB-20-X-A,2022,31566.261860266237
13938,12,SB-20-X-A,2022,323.58372954101543
14230,15,SB-20-X-A,2022,4543.009689912348
15033,33,SB-20-X-A,2022,145105.14191532342
15327,3,SB-20-X-A,2023,1673756.9373772668
15837,11,SB-20-X-A,2023,23865.285303159933
16121,12,SB-20-X-A,2023,239.05678760375952
16412,15,SB-20-X-A,2023,5847.738864054118
16904,25,SB-20-X-A,2023,2.7633219543457037
17214,33,SB-20-X-A,2023,143977.0460137261
155,3,SB-20-X-B,2016,1756084.0083785073
393,4,SB-20-X-B,2016,15.71343116708793
672,11,SB-20-X-B,2016,23988.014470736707
962,12,SB-20-X-B,2016,17623.093057150047
1251,15,SB-20-X-B,2016,2719.8472232446625
2009,33,SB-20-X-B,2016,47257.97286413925
2303,3,SB-20-X-B,2017,1755982.0606449668
2541,4,SB-20-X-B,2017,14.02012845102347
2820,11,SB-20-X-B,2017,23662.913699591685
3109,12,SB-20-X-B,2017,17634.11270731682
3399,15,SB-20-X-B,2017,3027.1322369677814
4159,33,SB-20-X-B,2017,47368.49917037584
4453,3,SB-20-X-B,2018,1756161.3394985776
4691,4,SB-20-X-B,2018,12.950528866062534
4970,11,SB-20-X-B,2018,23250.192707313134
5261,12,SB-20-X-B,2018,17654.14846493821
5550,15,SB-20-X-B,2018,2849.8182236666034
6309,33,SB-20-X-B,2018,47760.200001584766
6603,3,SB-20-X-B,2019,1755668.3220752876
6840,4,SB-20-X-B,2019,13.306973824558629
7120,11,SB-20-X-B,2019,21264.54079693061
7410,12,SB-20-X-B,2019,17668.991268659545
7701,15,SB-20-X-B,2019,2832.1690711826955
8463,33,SB-20-X-B,2019,50241.23016112836
8757,3,SB-20-X-B,2020,1755596.5223848675
8996,4,SB-20-X-B,2020,13.741572907762713
9278,11,SB-20-X-B,2020,22641.031542574365
9570,12,SB-20-X-B,2020,17650.740995298947
9860,15,SB-20-X-B,2020,2964.495188721947
10634,33,SB-20-X-B,2020,48821.93960421348
10928,3,SB-20-X-B,2021,1753751.8268727073
11171,4,SB-20-X-B,2021,12.13712952397365
11454,11,SB-20-X-B,2021,21734.95246568644
11745,12,SB-20-X-B,2021,18042.586474077023
12036,15,SB-20-X-B,2021,4023.830113945585
12833,33,SB-20-X-B,2021,50123.49461187338
13127,3,SB-20-X-B,2022,1751870.014629455
13368,4,SB-20-X-B,2022,9.752892685690483
13651,11,SB-20-X-B,2022,19128.86831415665
13939,12,SB-20-X-B,2022,18055.18978286728
14231,15,SB-20-X-B,2022,5081.889453215816
15034,33,SB-20-X-B,2022,53543.112595430335
15328,3,SB-20-X-B,2023,1753861.254444847
15566,4,SB-20-X-B,2023,6.097013767233454
15838,11,SB-20-X-B,2023,20559.78069212658
16122,12,SB-20-X-B,2023,19361.534038741243
16413,15,SB-20-X-B,2023,5897.056857223761
17215,33,SB-20-X-B,2023,48003.10462111416
156,3,SB-20-X-C,2016,1785770.3660135765
394,4,SB-20-X-C,2016,13.793173657226568
673,11,SB-20-X-C,2016,12580.354178618274
963,12,SB-20-X-C,2016,6788.635803411476
1252,15,SB-20-X-C,2016,4591.214743207052
2010,33,SB-20-X-C,2016,35385.794830146035
2304,3,SB-20-X-C,2017,1786656.9411547978
2542,4,SB-20-X-C,2017,11.834119348144531
2821,11,SB-20-X-C,2017,13525.728192405446
3110,12,SB-20-X-C,2017,6843.889322625669
3400,15,SB-20-X-C,2017,3896.320206826616
4160,33,SB-20-X-C,2017,34195.44574660945
4454,3,SB-20-X-C,2018,1786951.3095737952
4692,4,SB-20-X-C,2018,11.65621487426758
4971,11,SB-20-X-C,2018,12377.938601914046
5262,12,SB-20-X-C,2018,6784.516974200376
5551,15,SB-20-X-C,2018,3481.3722541838
6310,33,SB-20-X-C,2018,35523.36512364728
6604,3,SB-20-X-C,2019,1786678.865096214
6841,4,SB-20-X-C,2019,12.813450903320318
7121,11,SB-20-X-C,2019,11500.344600906645
7411,12,SB-20-X-C,2019,6759.5007903869
7702,15,SB-20-X-C,2019,3388.077099300097
8464,33,SB-20-X-C,2019,36790.55770490719
8758,3,SB-20-X-C,2020,1786466.5090920064
8997,4,SB-20-X-C,2020,10.678594366455082
9279,11,SB-20-X-C,2020,12236.772882704448
9571,12,SB-20-X-C,2020,6792.115114037687
9861,15,SB-20-X-C,2020,3586.488083237176
10635,33,SB-20-X-C,2020,36037.59497626558
10929,3,SB-20-X-C,2021,1785620.611343216
11172,4,SB-20-X-C,2021,34.54350178222654
11455,11,SB-20-X-C,2021,11891.43672869758
11746,12,SB-20-X-C,2021,6783.085327246025
12037,15,SB-20-X-C,2021,4018.0455753250662
12251,18,SB-20-X-C,2021,1.2449335937500003
12834,33,SB-20-X-C,2021,36781.19133275779
13128,3,SB-20-X-C,2022,1784512.2186479517
13369,4,SB-20-X-C,2022,35.432889788818336
13652,11,SB-20-X-C,2022,10894.053362221895
13940,12,SB-20-X-C,2022,6842.191179852212
14232,15,SB-20-X-C,2022,4193.883490220689
14445,18,SB-20-X-C,2022,0.6224670532226562
15035,33,SB-20-X-C,2022,38651.75670553289
15329,3,SB-20-X-C,2023,1784873.3910676064
15567,4,SB-20-X-C,2023,8.18448215942383
15839,11,SB-20-X-C,2023,10447.93305606394
16123,12,SB-20-X-C,2023,7382.780434820423
16414,15,SB-20-X-C,2023,5050.174803170336
17216,33,SB-20-X-C,2023,37367.69489880223
157,3,SB-20-X-D,2016,1723613.3559117506
395,4,SB-20-X-D,2016,24.12498736572268
674,11,SB-20-X-D,2016,23336.15825970023
964,12,SB-20-X-D,2016,14675.010246686845
1253,15,SB-20-X-D,2016,16535.537952172945
1716,25,SB-20-X-D,2016,1038.514543438723
2011,33,SB-20-X-D,2016,65907.11643442584
2305,3,SB-20-X-D,2017,1724941.1347969943
2543,4,SB-20-X-D,2017,24.303062054443384
2822,11,SB-20-X-D,2017,22362.42694584434
3111,12,SB-20-X-D,2017,14381.595263456107
3401,15,SB-20-X-D,2017,15473.788346746524
3865,25,SB-20-X-D,2017,1053.8235181091334
4161,33,SB-20-X-D,2017,66892.74640236149
4455,3,SB-20-X-D,2018,1725732.391883336
4693,4,SB-20-X-D,2018,23.3235702636719
4972,11,SB-20-X-D,2018,21399.25587477824
5263,12,SB-20-X-D,2018,14457.558584134817
5552,15,SB-20-X-D,2018,14017.71514624954
6016,25,SB-20-X-D,2018,1055.9598924377467
6311,33,SB-20-X-D,2018,68443.61336986485
6605,3,SB-20-X-D,2019,1723383.7664486722
6842,4,SB-20-X-D,2019,24.21352465820315
7122,11,SB-20-X-D,2019,21001.40252440872
7412,12,SB-20-X-D,2019,14510.687001090471
7703,15,SB-20-X-D,2019,15624.417960924478
8170,25,SB-20-X-D,2019,1059.6977799987817
8465,33,SB-20-X-D,2019,69525.90018828394
8759,3,SB-20-X-D,2020,1719897.5717686168
8998,4,SB-20-X-D,2020,24.3025554992676
9280,11,SB-20-X-D,2020,22662.69757328916
9572,12,SB-20-X-D,2020,14695.40424826566
9862,15,SB-20-X-D,2020,19346.02693724216
10338,25,SB-20-X-D,2020,1065.2156357116712
10636,33,SB-20-X-D,2020,67438.86670941299
10930,3,SB-20-X-D,2021,1710410.1017963686
11173,4,SB-20-X-D,2021,23.501060369873063
11456,11,SB-20-X-D,2021,22120.55977799459
11747,12,SB-20-X-D,2021,14509.507578618444
12038,15,SB-20-X-D,2021,28182.957531161348
12252,18,SB-20-X-D,2021,44.41247541503908
12528,25,SB-20-X-D,2021,1068.5099711364755
12835,33,SB-20-X-D,2021,68770.624267866
13129,3,SB-20-X-D,2022,1705603.5744782295
13370,4,SB-20-X-D,2022,21.541384259033222
13653,11,SB-20-X-D,2022,21065.567448980382
13941,12,SB-20-X-D,2022,14655.732590203888
14233,15,SB-20-X-D,2022,31879.94645080379
14446,18,SB-20-X-D,2022,41.1195483825684
14724,25,SB-20-X-D,2022,1070.379734838868
15036,33,SB-20-X-D,2022,70792.31282320994
15330,3,SB-20-X-D,2023,1703419.6903079515
15568,4,SB-20-X-D,2023,25.678605256323745
15840,11,SB-20-X-D,2023,20259.573905581077
16124,12,SB-20-X-D,2023,15186.67072301455
16415,15,SB-20-X-D,2023,35973.7009178955
16626,18,SB-20-X-D,2023,1.7800941589355468
16905,25,SB-20-X-D,2023,1096.7324898254376
17217,33,SB-20-X-D,2023,69166.34741520029
158,3,SB-20-Y-A,2016,1817801.6163890774
675,11,SB-20-Y-A,2016,3808.002366041821
965,12,SB-20-Y-A,2016,28.50251197533701
1254,15,SB-20-Y-A,2016,310.11389070288567
2012,33,SB-20-Y-A,2016,20058.64920431857
2306,3,SB-20-Y-A,2017,1817823.4009347456
2823,11,SB-20-Y-A,2017,3819.731282547782
3112,12,SB-20-Y-A,2017,23.971846692133884
3402,15,SB-20-Y-A,2017,280.0141193514955
4162,33,SB-20-Y-A,2017,20059.766178778737
4456,3,SB-20-Y-A,2018,1817748.703349371
4973,11,SB-20-Y-A,2018,3819.521653970153
5264,12,SB-20-Y-A,2018,31.69983192162608
5553,15,SB-20-Y-A,2018,401.6277662140975
6312,33,SB-20-Y-A,2018,20005.33176064006
6606,3,SB-20-Y-A,2019,1817518.1031921501
7123,11,SB-20-Y-A,2019,3798.5939435288287
7413,12,SB-20-Y-A,2019,28.679770996333108
7704,15,SB-20-Y-A,2019,448.2683733674179
8466,33,SB-20-Y-A,2019,20213.23908207478
8760,3,SB-20-Y-A,2020,1817589.8508300968
9281,11,SB-20-Y-A,2020,3909.266257220916
9573,12,SB-20-Y-A,2020,26.27920367455576
9863,15,SB-20-Y-A,2020,432.8331821381695
10637,33,SB-20-Y-A,2020,20048.65488898736
10931,3,SB-20-Y-A,2021,1817403.6151569209
11457,11,SB-20-Y-A,2021,4008.826936818328
11748,12,SB-20-Y-A,2021,40.66332694726084
12039,15,SB-20-Y-A,2021,621.8524563569196
12836,33,SB-20-Y-A,2021,19931.926485072625
13130,3,SB-20-Y-A,2022,1816158.2284520846
13654,11,SB-20-Y-A,2022,3785.648528798957
13942,12,SB-20-Y-A,2022,23.881431885004982
14234,15,SB-20-Y-A,2022,689.5360780116905
15037,33,SB-20-Y-A,2022,21349.58987133448
15331,3,SB-20-Y-A,2023,1816463.0644412818
15841,11,SB-20-Y-A,2023,3173.436996075096
16125,12,SB-20-Y-A,2023,20.427654786592377
16416,15,SB-20-Y-A,2023,791.3990407497269
17218,33,SB-20-Y-A,2023,21558.55622922277
159,3,SB-20-Y-B,2016,1803949.9984261924
396,4,SB-20-Y-B,2016,0.6212978759765625
676,11,SB-20-Y-B,2016,11471.816472650204
966,12,SB-20-Y-B,2016,40.76127126464843
1255,15,SB-20-Y-B,2016,6166.516332854297
1717,25,SB-20-Y-B,2016,360.95359512939615
2013,33,SB-20-Y-B,2016,20016.18000756449
2307,3,SB-20-Y-B,2017,1803143.274573944
2544,4,SB-20-Y-B,2017,1.0652305786132814
